label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.6757476329803467,0.6241757869720459,-7.527856382694154e-07,0.6156397461891174,0.5597010850906372,-0.011588462628424168,0.5659005641937256,0.4452483057975769,-0.011311444453895092,0.5459953546524048,0.35367053747177124,-0.015948744490742683,0.562854528427124,0.2911584973335266,-0.013317261822521687,0.6173502802848816,0.3754993975162506,0.02556382119655609,0.5974876880645752,0.3167729377746582,-0.0005968507612124085,0.603260338306427,0.4021954834461212,-0.009193213656544685,0.6149995923042297,0.41418159008026123,-0.012149793095886707,0.6569669842720032,0.37721994519233704,0.01919836550951004,0.6358296871185303,0.31303322315216064,-0.00995991937816143,0.635162353515625,0.41588249802589417,-0.006159899290651083,0.649112343788147,0.4228263199329376,0.0059970468282699585,0.701205313205719,0.38894790410995483,0.005318822339177132,0.6811861991882324,0.3227667808532715,-0.025007594376802444,0.6748405694961548,0.4229930341243744,-0.0008902327972464263,0.6868728995323181,0.4419918656349182,0.025130460038781166,0.745855987071991,0.4063999354839325,-0.010993612930178642,0.727963924407959,0.3497079908847809,-0.02286776341497898,0.714675784111023,0.4117642343044281,-0.0031056045554578304,0.722987174987793,0.43294090032577515,0.016435950994491577
A,0.6771235466003418,0.6232103705406189,-7.427954074046283e-07,0.6163886785507202,0.5601059198379517,-0.013431429862976074,0.5668304562568665,0.4447537958621979,-0.013269000686705112,0.5470389723777771,0.3530673384666443,-0.01731964573264122,0.5635272264480591,0.29085761308670044,-0.013850894756615162,0.6174910068511963,0.37385642528533936,0.024949900805950165,0.5981330275535583,0.31627926230430603,-0.0008053305209614336,0.6034271717071533,0.4014739990234375,-0.009666590951383114,0.6143912076950073,0.4118976891040802,-0.013018560595810413,0.656955361366272,0.3753625750541687,0.01985945738852024,0.6362065076828003,0.3134452700614929,-0.008684605360031128,0.6354624629020691,0.41507503390312195,-0.005255639087408781,0.6484491229057312,0.4197589159011841,0.0063966442830860615,0.7012215256690979,0.3868979811668396,0.007123466581106186,0.6816655993461609,0.32235807180404663,-0.02261810563504696,0.6749439239501953,0.4206058084964752,0.0005452805780805647,0.6862576603889465,0.43701013922691345,0.025579899549484253,0.7458240985870361,0.4034740924835205,-0.008172657340765,0.7275941967964172,0.3492893874645233,-0.01972060278058052,0.7140535712242126,0.41123324632644653,-0.0005392116727307439,0.722192645072937,0.4309057295322418,0.018419859930872917
A,0.6759929656982422,0.6233856081962585,-7.492922691199055e-07,0.6158923506736755,0.5596177577972412,-0.012744823470711708,0.5665929317474365,0.4449864625930786,-0.012708115391433239,0.5472672581672668,0.3533019423484802,-0.017207305878400803,0.5639330148696899,0.2909308671951294,-0.014461350627243519,0.6170330047607422,0.3743126690387726,0.025035152211785316,0.598153293132782,0.31635984778404236,-0.0006688347202725708,0.6034098863601685,0.4014360010623932,-0.009226496331393719,0.6145299673080444,0.41370198130607605,-0.012247077189385891,0.6567323207855225,0.37546035647392273,0.0194026418030262,0.6365625858306885,0.3135448694229126,-0.009122095070779324,0.6354665160179138,0.41518309712409973,-0.00547114247456193,0.6484491229057312,0.4221762716770172,0.006338705308735371,0.7010138034820557,0.38687992095947266,0.006182744167745113,0.6820046901702881,0.3229156732559204,-0.023897919803857803,0.6750935316085815,0.42196014523506165,-0.0005389245925471187,0.6862727999687195,0.4410330653190613,0.024781016632914543,0.7458372712135315,0.4041662812232971,-0.009516548365354538,0.7276707887649536,0.3492571711540222,-0.02145032212138176,0.7142502069473267,0.41131648421287537,-0.0021413229405879974,0.7221625447273254,0.4325900077819824,0.01699805073440075
A,0.6763367056846619,0.6234617233276367,-7.409959721371706e-07,0.6157807111740112,0.5605039596557617,-0.012916794046759605,0.5663272142410278,0.4456426501274109,-0.012854291126132011,0.5466970801353455,0.3537071943283081,-0.0172420684248209,0.5628635883331299,0.2912420928478241,-0.014170104637742043,0.6166180372238159,0.37455838918685913,0.024982675909996033,0.597849428653717,0.3157317340373993,-0.0009987710509449244,0.6033734083175659,0.40087029337882996,-0.009811858646571636,0.6142743825912476,0.41205763816833496,-0.01307001244276762,0.6557777523994446,0.37556034326553345,0.019511517137289047,0.6356381773948669,0.31285396218299866,-0.009401003830134869,0.6352424025535583,0.41448432207107544,-0.005973138380795717,0.6483451724052429,0.41994303464889526,0.005727990996092558,0.6999615430831909,0.3865813612937927,0.006430415436625481,0.6808115839958191,0.32164597511291504,-0.02325914427638054,0.6747269034385681,0.41999325156211853,3.502537083477364e-06,0.686357855796814,0.4369211196899414,0.025039907544851303,0.7448752522468567,0.402915358543396,-0.0092294467613101,0.7271737456321716,0.3491050601005554,-0.020799683406949043,0.714409589767456,0.41031214594841003,-0.0018725114641711116,0.7230997085571289,0.4292465150356293,0.016847074031829834
A,0.6752040982246399,0.623748779296875,-7.388338758573809e-07,0.6156190633773804,0.5588281750679016,-0.011537659913301468,0.5661962628364563,0.4438895583152771,-0.011175309307873249,0.5463889837265015,0.3530607223510742,-0.015550032258033752,0.5628781318664551,0.2908780574798584,-0.012596074491739273,0.6171550750732422,0.3739342987537384,0.025414399802684784,0.5974658131599426,0.3164580464363098,0.00019964564125984907,0.6030604243278503,0.4024708569049835,-0.008147762157022953,0.6144478917121887,0.4126971662044525,-0.011374707333743572,0.6563752293586731,0.3753824830055237,0.019527746364474297,0.6356443166732788,0.311590313911438,-0.008941450156271458,0.6345762014389038,0.4140157103538513,-0.0052215177565813065,0.6480817794799805,0.4198654592037201,0.006569617427885532,0.7005018591880798,0.38733768463134766,0.00634237052872777,0.6808610558509827,0.32138755917549133,-0.02243819087743759,0.6743473410606384,0.4201923608779907,0.0014611375518143177,0.6859391927719116,0.43749603629112244,0.02666134387254715,0.7448177337646484,0.40385255217552185,-0.009305070154368877,0.7269355058670044,0.3498956561088562,-0.019894873723387718,0.7137027978897095,0.4111004173755646,-0.0003668998833745718,0.722149670124054,0.4298361539840698,0.018534831702709198
A,0.6765618324279785,0.623497486114502,-7.33181423129281e-07,0.61554354429245,0.5591585636138916,-0.012421770952641964,0.5663970708847046,0.4438708424568176,-0.0121381264179945,0.546392560005188,0.35283344984054565,-0.016309091821312904,0.5622787475585938,0.2906006872653961,-0.01300643291324377,0.617637574672699,0.37385639548301697,0.02524619549512863,0.597866952419281,0.31614047288894653,-8.751263749218197e-07,0.6030322313308716,0.4018254280090332,-0.008506099693477154,0.6141193509101868,0.41167423129081726,-0.011828872375190258,0.6567549109458923,0.37531188130378723,0.019888272508978844,0.635691225528717,0.3119525611400604,-0.00871876161545515,0.6345283389091492,0.413718044757843,-0.005421345587819815,0.6479119658470154,0.4186614155769348,0.006111595779657364,0.7008876800537109,0.38701364398002625,0.007140768691897392,0.6806931495666504,0.32149481773376465,-0.021697524935007095,0.6741755604743958,0.4194878041744232,0.001557058421894908,0.6860631704330444,0.43528518080711365,0.026314767077565193,0.7452626824378967,0.40313446521759033,-0.008113271556794643,0.7265863418579102,0.3502042889595032,-0.018729446455836296,0.7135337591171265,0.41124552488327026,0.00038829928962513804,0.7226669788360596,0.4290562868118286,0.01900637149810791
A,0.6757302284240723,0.6232237219810486,-7.342712251556804e-07,0.6154477596282959,0.5591444373130798,-0.012686450034379959,0.5666741132736206,0.4440007507801056,-0.012482511810958385,0.5466673970222473,0.3530406057834625,-0.01670241914689541,0.5622549653053284,0.290244996547699,-0.013544927351176739,0.6169366836547852,0.3734230101108551,0.024793965741991997,0.5974492430686951,0.31653133034706116,-0.0007711508078500628,0.6031972765922546,0.40183818340301514,-0.009528040885925293,0.614085853099823,0.4115924537181854,-0.012938389554619789,0.6562943458557129,0.37501537799835205,0.019342495128512383,0.6353321671485901,0.31187671422958374,-0.009353076107800007,0.634626567363739,0.41362839937210083,-0.006144505925476551,0.6479082703590393,0.419071763753891,0.005365927238017321,0.7006047368049622,0.3868873715400696,0.00646573631092906,0.681003749370575,0.321952760219574,-0.02280065417289734,0.6746276617050171,0.42020630836486816,0.0005141956498846412,0.6861629486083984,0.4367849826812744,0.025516843423247337,0.7450146079063416,0.40333104133605957,-0.008936773985624313,0.7270625829696655,0.3496215045452118,-0.019765401259064674,0.713826060295105,0.4109068810939789,-0.00037348238402046263,0.7221766710281372,0.4298222064971924,0.01855188049376011
A,0.6757510304450989,0.6229166984558105,-7.355096727224009e-07,0.6154229044914246,0.5596470832824707,-0.013033573515713215,0.566729724407196,0.44414687156677246,-0.012914560735225677,0.546714186668396,0.3531991243362427,-0.017131950706243515,0.5620695948600769,0.29045483469963074,-0.013957836665213108,0.6173789501190186,0.37336426973342896,0.02446608431637287,0.5977660417556763,0.31637004017829895,-0.001254167058505118,0.6031979322433472,0.4014104902744293,-0.01000670064240694,0.6141115427017212,0.41137006878852844,-0.013335373252630234,0.6566588878631592,0.3751780390739441,0.019089162349700928,0.6354209780693054,0.3120366334915161,-0.009741977788507938,0.6344600319862366,0.41364532709121704,-0.006522815674543381,0.6479336023330688,0.4189477264881134,0.005071711726486683,0.7008894681930542,0.38703665137290955,0.006224045064300299,0.681033730506897,0.3221086859703064,-0.023353643715381622,0.6744109392166138,0.4202860891819,-0.00022983268718235195,0.6861661672592163,0.4365730583667755,0.02475769631564617,0.7453501224517822,0.40353140234947205,-0.009174701757729053,0.7270561456680298,0.34950000047683716,-0.0203752089291811,0.713699460029602,0.41081035137176514,-0.0011877603828907013,0.7221977114677429,0.4299713373184204,0.017693163827061653
A,0.6765589714050293,0.6233847737312317,-7.403817789963796e-07,0.6158751249313354,0.5619304180145264,-0.012458223849534988,0.5662994980812073,0.4461773633956909,-0.012144578620791435,0.5465310215950012,0.354781836271286,-0.016283472999930382,0.5609323978424072,0.29264944791793823,-0.012984884902834892,0.6157562136650085,0.37494149804115295,0.023884085938334465,0.597536027431488,0.3161572217941284,-0.0022834441624581814,0.6028128266334534,0.4020795226097107,-0.010948811657726765,0.6131265759468079,0.4128245711326599,-0.01422181073576212,0.6559471487998962,0.37637531757354736,0.018153121694922447,0.635733962059021,0.3116048276424408,-0.011448304168879986,0.6346400380134583,0.41408848762512207,-0.00825254712253809,0.6473950743675232,0.42039844393730164,0.0034550593700259924,0.7005386352539062,0.3877137005329132,0.005056386347860098,0.6809281706809998,0.3217509388923645,-0.024780752137303352,0.6750372648239136,0.42140281200408936,-0.0010552754392847419,0.6865030527114868,0.43838292360305786,0.024308208376169205,0.7453747987747192,0.4032116234302521,-0.010518571361899376,0.7270216941833496,0.3496588468551636,-0.02207995019853115,0.7147613763809204,0.41161999106407166,-0.0028173369355499744,0.7236448526382446,0.43000999093055725,0.016131380572915077
A,0.6760714650154114,0.6234331727027893,-7.422220846819982e-07,0.6161783933639526,0.5606491565704346,-0.012221034616231918,0.5667534470558167,0.44532421231269836,-0.011946717277169228,0.5467309951782227,0.35375964641571045,-0.0164655651897192,0.5617771744728088,0.2910270690917969,-0.013749447651207447,0.6161728501319885,0.37535008788108826,0.025307657197117805,0.5975965261459351,0.31655263900756836,-0.0011167845223098993,0.6030941009521484,0.4018419086933136,-0.009758221916854382,0.6138122081756592,0.41310757398605347,-0.012743737548589706,0.6559016704559326,0.37641724944114685,0.019264325499534607,0.6356764435768127,0.3114277422428131,-0.01044347882270813,0.6347032785415649,0.4139062762260437,-0.0069404300302267075,0.6478191018104553,0.42041799426078796,0.00527592608705163,0.7004022598266602,0.3875190019607544,0.005663035437464714,0.680816113948822,0.32153815031051636,-0.02488444745540619,0.6748525500297546,0.4213607907295227,-0.0010908697731792927,0.6863313913345337,0.43921083211898804,0.024767346680164337,0.7452587485313416,0.4034021198749542,-0.010416516102850437,0.7270540595054626,0.34908026456832886,-0.022348633036017418,0.7144350409507751,0.41116294264793396,-0.0028703473508358,0.7229498028755188,0.4305790364742279,0.016462059691548347
A,0.6767889261245728,0.6217684745788574,-7.275071993717575e-07,0.6163814067840576,0.5606451034545898,-0.014272807165980339,0.5675733685493469,0.4466395676136017,-0.01475895568728447,0.5470834970474243,0.35529524087905884,-0.019528929144144058,0.5602530241012573,0.2922508716583252,-0.01697601191699505,0.6158373355865479,0.37426042556762695,0.02475363202393055,0.5976690649986267,0.3146766722202301,-0.0018624517833814025,0.6036176681518555,0.3996018171310425,-0.01083326805382967,0.6145402789115906,0.41240280866622925,-0.01379504706710577,0.6555947661399841,0.3745982050895691,0.019848110154271126,0.6358308792114258,0.3102650046348572,-0.009805777110159397,0.6349114775657654,0.41241124272346497,-0.006728255655616522,0.6475422382354736,0.4200131893157959,0.005215126555413008,0.6997014284133911,0.38516584038734436,0.007130572572350502,0.6810961961746216,0.32124847173690796,-0.02390219271183014,0.6746247410774231,0.4207611083984375,-0.0009876932017505169,0.6852936148643494,0.43924981355667114,0.02450239285826683,0.744232714176178,0.4008159041404724,-0.008159352466464043,0.7268446087837219,0.34722596406936646,-0.020542072132229805,0.7142564654350281,0.4097179174423218,-0.0014379137428477407,0.7219184041023254,0.4296189248561859,0.017836937680840492
A,0.6765925288200378,0.6213727593421936,-7.442906735377619e-07,0.6158403158187866,0.5611387491226196,-0.013644436374306679,0.5669978857040405,0.44715720415115356,-0.014023233205080032,0.5472062826156616,0.35488390922546387,-0.01888456381857395,0.5604497194290161,0.29202693700790405,-0.016461007297039032,0.6155399680137634,0.37569138407707214,0.0241721011698246,0.5971837043762207,0.3148006200790405,-0.0026950675528496504,0.6032202243804932,0.4003143906593323,-0.011455666273832321,0.6143988966941833,0.4142158329486847,-0.01429719291627407,0.6555253267288208,0.37578240036964417,0.01876070722937584,0.6352673768997192,0.31062567234039307,-0.011233831755816936,0.6340949535369873,0.41315674781799316,-0.007931624539196491,0.647213339805603,0.4211769998073578,0.004129273351281881,0.6995894908905029,0.38581302762031555,0.005622514057904482,0.6804301142692566,0.3212958574295044,-0.025899596512317657,0.6736590266227722,0.4217381477355957,-0.0023981123231351376,0.6847262382507324,0.44125649333000183,0.023546330630779266,0.7440581917762756,0.4008312523365021,-0.010053874924778938,0.7255289554595947,0.347011536359787,-0.023233477026224136,0.7129696607589722,0.41048523783683777,-0.004033343400806189,0.7211818099021912,0.43159180879592896,0.015438399277627468
A,0.6792811751365662,0.6198956966400146,-7.38166136216023e-07,0.6186040639877319,0.5576657056808472,-0.013022434897720814,0.5682244896888733,0.44396501779556274,-0.013653143309056759,0.5475302338600159,0.3526960015296936,-0.019192714244127274,0.5604369044303894,0.28880345821380615,-0.017867520451545715,0.6176392436027527,0.3745554983615875,0.023943526670336723,0.596501350402832,0.31298497319221497,-0.002661478938534856,0.6029879450798035,0.3978091776371002,-0.010772597044706345,0.6154882311820984,0.41284501552581787,-0.012828731909394264,0.6572148203849792,0.3741058111190796,0.01792672835290432,0.6354905962944031,0.308742493391037,-0.011884002014994621,0.6359398365020752,0.41028356552124023,-0.007970464415848255,0.649847686290741,0.42070186138153076,0.004688949789851904,0.7013089656829834,0.38361769914627075,0.00423834752291441,0.6802682280540466,0.3199702501296997,-0.02691536210477352,0.6752753853797913,0.4194697141647339,-0.00373333552852273,0.6868113279342651,0.44082146883010864,0.0220343004912138,0.7465646862983704,0.39879512786865234,-0.011914142407476902,0.7267486453056335,0.34211722016334534,-0.024090824648737907,0.7147625684738159,0.4044298529624939,-0.004583306610584259,0.7229695916175842,0.4272252023220062,0.01492155808955431
